n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,formulation,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,christofides,ngroute,ngroute_alt,ngroute_neighborhood_charging_depots_size,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,time_limit_reached,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_subpath_ncust,lp_weighted_mean_subpath_ncust,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_path_ncust,lp_weighted_mean_path_ncust,lp_mean_ps_length,lp_weighted_mean_ps_length,lp_utilization,lp_driving_time_proportion,lp_charging_time_proportion,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_subpath_ncust,ip_weighted_mean_subpath_ncust,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_path_ncust,ip_weighted_mean_path_ncust,ip_mean_ps_length,ip_weighted_mean_ps_length,ip_utilization,ip_driving_time_proportion,ip_charging_time_proportion
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,small,724747.5,778890.0,0.06951238300658624,10,true,9.751,false,0.0,9.227,0.31300000000000006,0.0,0.9227000000000001,0.03130000000000001,3.7222222222222223,3.6666666666666665,2.7222222222222223,2.6666666666666665,8.375,8.461538461538462,6.125,6.153846153846154,2.25,2.3076923076923075,0.7289976923076923,0.6699980769230769,0.058999615384615386,3.0,3.0,2.0,2.0,7.5,7.5,5.0,5.0,2.5,2.5,0.6441675,0.59930625,0.04486125
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,small,768881.0714285711,874559.0,0.12083567669125683,13,true,60.21,false,0.0,58.907,0.8000000000000002,0.0,4.531307692307692,0.06153846153846155,3.966666666666667,3.4347826086956523,2.966666666666667,2.4347826086956523,13.222222222222221,10.675675675675675,9.88888888888889,7.5675675675675675,3.3333333333333335,3.108108108108108,0.9327839189189189,0.8398199324324325,0.0929639864864865,3.0,3.0,2.0,2.0,6.0,6.0,4.0,4.0,2.0,2.0,0.580269,0.541405,0.038864
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,20,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,small,656036.0,685694.0,0.043252529553999275,9,true,56.723,false,0.0,55.470000000000006,0.797,0.0,6.163333333333334,0.08855555555555555,4.25,4.076923076923077,3.25,3.076923076923077,8.5,7.571428571428571,6.5,5.714285714285714,2.0,1.8571428571428572,0.4143009523809524,0.38631666666666664,0.027984285714285715,3.5,3.5,2.5,2.5,7.0,7.0,5.0,5.0,2.0,2.0,0.3825483333333333,0.36014583333333333,0.0224025
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,736556.5,754396.0,0.02364739473698163,6,true,94.355,false,0.0,85.711,4.2170000000000005,0.0,14.285166666666667,0.7028333333333334,3.6666666666666665,3.6666666666666665,2.6666666666666665,2.6666666666666665,7.857142857142857,7.857142857142857,5.714285714285714,5.714285714285714,2.142857142857143,2.142857142857143,0.46088523809523807,0.42573333333333335,0.03515190476190476,3.2222222222222223,3.2222222222222223,2.2222222222222223,2.2222222222222223,7.25,7.25,5.0,5.0,2.25,2.25,0.41146333333333335,0.3785791666666667,0.032884166666666666
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,981550.0,981550.0,0.0,7,true,62.08,false,0.0,56.120000000000005,2.92,0.0,8.017142857142858,0.41714285714285715,2.8181818181818183,2.8181818181818183,1.8181818181818181,1.8181818181818181,7.75,7.75,5.0,5.0,2.75,2.75,0.530775,0.4839791666666667,0.046795833333333335,2.8181818181818183,2.8181818181818183,1.8181818181818181,1.8181818181818181,7.75,7.75,5.0,5.0,2.75,2.75,0.530775,0.4839791666666667,0.046795833333333335
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,706265.0,706265.0,0.0,10,true,266.207,false,0.0,243.11899999999997,14.160000000000002,0.0,24.311899999999998,1.4160000000000001,3.857142857142857,3.857142857142857,2.857142857142857,2.857142857142857,9.0,9.0,6.666666666666667,6.666666666666667,2.3333333333333335,2.3333333333333335,0.5102166666666667,0.46619444444444447,0.04402222222222222,3.857142857142857,3.857142857142857,2.857142857142857,2.857142857142857,9.0,9.0,6.666666666666667,6.666666666666667,2.3333333333333335,2.3333333333333335,0.5102166666666667,0.46619444444444447,0.04402222222222222
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,570591.0,570591.0,0.0,6,true,212.738,false,0.0,184.347,14.593000000000002,0.0,30.724500000000003,2.432166666666667,3.857142857142857,3.857142857142857,2.857142857142857,2.857142857142857,9.0,9.0,6.666666666666667,6.666666666666667,2.3333333333333335,2.3333333333333335,0.41450333333333333,0.38095,0.03355333333333333,3.857142857142857,3.857142857142857,2.857142857142857,2.857142857142857,9.0,9.0,6.666666666666667,6.666666666666667,2.3333333333333335,2.3333333333333335,0.41450333333333333,0.38095,0.03355333333333333
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,653495.0,666402.0,0.019368189171100947,6,true,185.836,false,0.0,170.23200000000003,7.4079999999999995,0.0,28.372000000000003,1.2346666666666666,3.5714285714285716,3.5,2.5714285714285716,2.5,10.0,9.333333333333334,7.2,6.666666666666667,2.8,2.6666666666666665,0.4756633333333333,0.4380527777777778,0.03761055555555556,3.5,3.5,2.5,2.5,7.0,7.0,5.0,5.0,2.0,2.0,0.37277166666666667,0.3518625,0.020909166666666666
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,765230.0,785706.0,0.02606063845764195,5,true,87.197,false,0.0,76.872,5.3020000000000005,0.0,15.3744,1.0604,3.3333333333333335,3.2222222222222223,2.3333333333333335,2.2222222222222223,8.0,8.285714285714286,5.6,5.714285714285714,2.4,2.5714285714285716,0.4772742857142857,0.4393952380952381,0.03787904761904762,3.2222222222222223,3.2222222222222223,2.2222222222222223,2.2222222222222223,7.25,7.25,5.0,5.0,2.25,2.25,0.42997833333333335,0.3969875,0.03299083333333333
4,20,7,8,circular,random_box,circular_packing,1.0,1.0,60000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,true,true,false,large,735598.0,735598.0,0.0,5,true,103.969,false,0.0,89.892,7.695,0.0,17.9784,1.5390000000000001,3.5,3.5,2.5,2.5,7.0,7.0,5.0,5.0,2.0,2.0,0.3983683333333333,0.3638166666666667,0.03455166666666667,3.5,3.5,2.5,2.5,7.0,7.0,5.0,5.0,2.0,2.0,0.3983683333333333,0.3638166666666667,0.03455166666666667
