n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,formulation,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,christofides,ngroute,ngroute_alt,ngroute_neighborhood_charging_depots_size,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,time_limit_reached,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_subpath_ncust,lp_weighted_mean_subpath_ncust,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_path_ncust,lp_weighted_mean_path_ncust,lp_mean_ps_length,lp_weighted_mean_ps_length,lp_utilization,lp_driving_time_proportion,lp_charging_time_proportion,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_subpath_ncust,ip_weighted_mean_subpath_ncust,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_path_ncust,ip_weighted_mean_path_ncust,ip_mean_ps_length,ip_weighted_mean_ps_length,ip_utilization,ip_driving_time_proportion,ip_charging_time_proportion
4,36,7,8,circular,random_box,circular_packing,1.0,1.0,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,true,true,false,large,1.0173978571428569e6,1.05435e6,0.035047320962814155,9,true,1736.703,false,2.53,1695.3529999999998,24.15,0.2811111111111111,188.37255555555555,2.683333333333333,4.428571428571429,4.5,3.4285714285714284,3.500000000000001,10.333333333333334,10.367999999999999,8.0,8.064000000000002,2.3333333333333335,2.304,0.7436913599999999,0.6822428,0.06144856000000001,4.2727272727272725,4.2727272727272725,3.272727272727273,3.272727272727273,9.4,9.4,7.2,7.2,2.2,2.2,0.69261,0.639675,0.052935
4,40,7,8,circular,random_box,circular_packing,1.0,1.0,40000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,true,true,false,small,1.0499948543209876e6,1.124244e6,0.06604362191749513,20,true,22.028,false,6.378000000000001,9.360000000000001,1.4200000000000002,0.3189000000000001,0.4680000000000001,0.07100000000000001,4.711538461538462,4.554970375246871,3.7115384615384617,3.5549703752468713,10.652173913043478,9.89135096497498,8.391304347826088,7.71979985704074,2.260869565217391,2.171551107934239,0.6607879056468905,0.605715594472242,0.055072311174648544,3.857142857142857,3.857142857142857,2.857142857142857,2.857142857142857,7.714285714285714,7.714285714285714,5.714285714285714,5.714285714285714,2.0,2.0,0.5417114285714286,0.5138142857142857,0.027897142857142856
4,40,7,8,circular,random_box,circular_packing,1.0,1.0,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,true,true,false,small,961654.4285714289,1.020373e6,0.0575461830414673,35,true,32.353,false,18.351000000000003,9.823999999999998,2.4659999999999997,0.5243142857142858,0.2806857142857142,0.07045714285714284,4.886363636363637,4.856749311294766,3.8863636363636362,3.8567493112947657,10.75,10.882716049382717,8.55,8.641975308641976,2.2,2.240740740740741,0.6775388580246913,0.6211202160493827,0.056418641975308645,4.076923076923077,4.076923076923077,3.076923076923077,3.076923076923077,8.833333333333334,8.833333333333334,6.666666666666667,6.666666666666667,2.1666666666666665,2.1666666666666665,0.5665458333333333,0.5308291666666667,0.03571666666666667
4,36,7,8,circular,random_box,circular_packing,1.0,1.0,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,false,false,none,1.0523144666666668e6,1.11847e6,0.059148241198541895,18,true,49.134,false,0.0,47.729,0.974,0.0,2.651611111111111,0.05411111111111111,4.456521739130435,4.3007334963325174,3.4565217391304346,3.300733496332519,12.058823529411764,10.331864904552127,9.352941176470589,7.929515418502204,2.7058823529411766,2.402349486049927,0.7553619823788544,0.6919683186490456,0.06339366372980909,3.769230769230769,3.769230769230769,2.769230769230769,2.769230769230769,8.166666666666666,8.166666666666666,6.0,6.0,2.1666666666666665,2.1666666666666665,0.619235,0.5785291666666666,0.04070583333333333
4,36,7,8,circular,random_box,circular_packing,1.0,1.0,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,false,false,none,883891.5,967487.0,0.0864047785655001,16,true,49.606,false,0.0,48.39499999999999,0.8370000000000003,0.0,3.0246874999999993,0.05231250000000002,4.478260869565218,5.0,3.4782608695652173,4.000000000000001,11.444444444444445,10.588235294117645,8.88888888888889,8.470588235294118,2.5555555555555554,2.117647058823529,0.6828115686274511,0.6303514705882353,0.05246009803921568,4.0,4.0,3.0,3.0,8.0,8.0,6.0,6.0,2.0,2.0,0.5364308333333333,0.5019083333333333,0.0345225
4,36,7,8,circular,random_box,circular_packing,1.0,1.0,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,false,false,none,1.1110859190140844e6,1.234124e6,0.09969669254136182,19,true,104.588,false,0.0,102.79799999999999,1.3749999999999998,0.0,5.410421052631579,0.07236842105263157,4.396825396825397,3.8948821405818643,3.3968253968253967,2.8948821405818634,12.590909090909092,10.325201726402703,9.727272727272727,7.674235316194407,2.8636363636363638,2.650966410208295,0.7700531394257835,0.7036816851191593,0.06637145430662415,3.5714285714285716,3.5714285714285716,2.5714285714285716,2.5714285714285716,8.333333333333334,8.333333333333334,6.0,6.0,2.3333333333333335,2.3333333333333335,0.6758033333333333,0.6243583333333333,0.051445
4,36,7,8,circular,random_box,circular_packing,1.0,1.0,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,false,false,none,937883.4523809523,1.01014e6,0.07153122103772513,23,true,73.341,false,0.0,71.919,1.136,0.0,3.1269130434782606,0.049391304347826084,5.048780487804878,4.84732824427481,4.048780487804878,3.8473282442748102,10.894736842105264,9.670050761421322,8.736842105263158,7.675126903553302,2.1578947368421053,1.9949238578680204,0.6593458629441625,0.6114145939086294,0.04793126903553299,4.0,4.0,3.0,3.0,8.0,8.0,6.0,6.0,2.0,2.0,0.56453,0.5323791666666666,0.03215083333333333
4,40,7,8,circular,random_box,circular_packing,1.0,1.0,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,true,true,small,965287.0,968904.0,0.003733083979424179,19,true,1055.536,false,0.0,1052.366,2.3550000000000004,0.0,55.38768421052632,0.12394736842105265,4.318181818181818,4.809523809523809,3.3181818181818183,3.8095238095238093,10.555555555555555,11.222222222222221,8.11111111111111,8.88888888888889,2.4444444444444446,2.3333333333333335,0.6981788888888889,0.6387472222222222,0.05943166666666667,4.636363636363637,4.636363636363637,3.6363636363636362,3.6363636363636362,10.2,10.2,8.0,8.0,2.2,2.2,0.63172,0.57891,0.05281
4,40,7,8,circular,random_box,circular_packing,1.0,1.0,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,true,true,false,small,1.075445e6,1.127618e6,0.04626832845875106,33,true,23.223,false,8.458000000000002,11.592999999999998,1.8799999999999994,0.25630303030303037,0.35130303030303023,0.056969696969696955,4.615384615384615,4.636363636363637,3.6153846153846154,3.6363636363636362,12.0,10.928571428571427,9.4,8.571428571428571,2.6,2.357142857142857,0.7513575,0.6886312499999999,0.06272624999999998,4.333333333333333,4.333333333333333,3.3333333333333335,3.3333333333333335,8.666666666666666,8.666666666666666,6.666666666666667,6.666666666666667,2.0,2.0,0.6171116666666666,0.5697833333333333,0.04732833333333333
4,40,7,8,circular,random_box,circular_packing,1.0,1.0,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,true,true,true,small,1.07476e6,1.13598e6,0.053891793869610405,24,true,599.919,false,0.0,596.8340000000002,1.8069999999999997,0.0,24.86808333333334,0.07529166666666666,4.8076923076923075,4.669724770642202,3.8076923076923075,3.6697247706422025,12.5,11.065217391304348,9.9,8.695652173913045,2.6,2.369565217391304,0.7609304347826088,0.696608695652174,0.06432173913043479,4.076923076923077,4.076923076923077,3.076923076923077,3.076923076923077,8.833333333333334,8.833333333333334,6.666666666666667,6.666666666666667,2.1666666666666665,2.1666666666666665,0.62799,0.585825,0.042165
