seed,n_customers,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,method,ngroute_alt,time_taken_first,time_taken_total,n_iterations,n_CG_iterations,sp_time_taken_mean_first,sp_time_taken_mean_last,LP_objective_first,LP_objective_last,IP_objective_first,IP_objective_last,LP_IP_gap_first,LP_IP_gap_last
20,16,4,small,medium,benchmark,true,9.568,11.880082584,2,19,0.73,0.37366666666666665,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
20,16,4,small,medium,benchmark,false,14.853,19.095593167,2,19,1.1361538461538463,0.6953333333333332,635136.0,636720.0,636720.0,636720.0,0.24877497173011465,0.0
1,16,4,small,large,ours,true,10.303,15.1933255,3,19,0.7896153846153847,0.773,660987.1666666667,674785.5,686313.0,686313.0,3.6901287507789093,1.6796272254787525
1,16,4,small,large,ours,false,37.429,53.289841875,3,21,2.4921333333333338,2.6045000000000003,660987.1666666667,674785.5,700693.0,686313.0,5.666651919361721,1.6796272254787525
2,16,4,small,large,ours,true,3.119,3.134861625,1,10,0.3081,0.3081,935864.0,935864.0,935864.0,935864.0,0.0,0.0
2,16,4,small,large,ours,false,9.016,9.030154709,1,10,0.8972,0.8972,935864.0,935864.0,935864.0,935864.0,0.0,0.0
3,16,4,small,large,ours,true,19.918,19.940294209,1,12,1.6564166666666666,1.6564166666666666,648910.0,648910.0,649010.0,649010.0,0.015408083080381552,0.015408083080381552
3,16,4,small,large,ours,false,83.277,83.299300166,1,12,6.936166666666666,6.936166666666666,648910.0,648910.0,658526.0,658526.0,1.4602308792667218,1.4602308792667218
4,16,4,small,large,ours,true,15.381,15.398357958,1,12,1.2783333333333338,1.2783333333333338,535531.0,535531.0,535531.0,535531.0,0.0,0.0
4,16,4,small,large,ours,false,46.996,47.012359042,1,11,4.268818181818181,4.268818181818181,535531.0,535531.0,535531.0,535531.0,0.0,0.0
5,16,4,small,large,ours,true,19.253,19.274899417,1,13,1.4778461538461538,1.4778461538461538,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
5,16,4,small,large,ours,false,66.028,66.051844542,1,12,5.4975000000000005,5.4975000000000005,630044.0000000001,630044.0000000001,633472.0,633472.0,0.5411446756920402,0.5411446756920402
6,16,4,small,large,ours,true,11.624,11.647218875,1,11,1.0518181818181818,1.0518181818181818,705972.0,705972.0,712344.0,712344.0,0.894511640443385,0.894511640443385
6,16,4,small,large,ours,false,35.585,35.617757333,1,10,3.5549,3.5549,705972.0,705972.0,726920.0,726920.0,2.8817476476090897,2.8817476476090897
7,16,4,small,large,ours,true,6.432,6.447562791,1,10,0.6405000000000001,0.6405000000000001,694920.0,694920.0,695530.0,695530.0,0.08770290282230642,0.08770290282230642
7,16,4,small,large,ours,false,17.618,24.56132975,3,13,1.9531111111111112,1.827,694606.6666666666,694920.0,695530.0,695530.0,0.13275248132120776,0.08770290282230642
8,16,4,small,large,ours,true,19.632,19.652993042,1,11,1.7807272727272727,1.7807272727272727,678792.0,678792.0,678792.0,678792.0,0.0,0.0
8,16,4,small,large,ours,false,95.156,95.179304958,1,13,7.315384615384614,7.315384615384614,678792.0,678792.0,678792.0,678792.0,0.0,0.0
9,16,4,small,large,ours,true,6.011,6.028024417,1,10,0.5979,0.5979,660230.0,660230.0,660230.0,660230.0,0.0,0.0
9,16,4,small,large,ours,false,17.565,17.582286541,1,9,1.9464444444444444,1.9464444444444444,660230.0,660230.0,660230.0,660230.0,0.0,0.0
10,16,4,small,large,ours,true,103.889,103.918609625,1,17,6.105823529411764,6.105823529411764,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
10,16,4,small,large,ours,false,375.65,375.673816667,1,12,31.299000000000003,31.299000000000003,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
11,16,4,small,large,ours,true,55.29,55.324077541,1,18,3.067444444444445,3.067444444444445,647118.0,647118.0,647118.0,647118.0,0.0,0.0
11,16,4,small,large,ours,false,223.991,224.01205975,1,18,12.440777777777777,12.440777777777777,647118.0,647118.0,647118.0,647118.0,0.0,0.0
12,16,4,small,large,ours,true,11.685,11.70039425,1,12,0.9712499999999998,0.9712499999999998,580077.0,580077.0,580077.0,580077.0,0.0,0.0
12,16,4,small,large,ours,false,45.113,45.124677333,1,14,3.219357142857143,3.219357142857143,580077.0,580077.0,580077.0,580077.0,0.0,0.0
13,16,4,small,large,ours,true,4.724,4.742149167,1,9,0.5223333333333333,0.5223333333333333,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
13,16,4,small,large,ours,false,15.085,15.106517,1,9,1.671111111111111,1.671111111111111,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
14,16,4,small,large,ours,true,5.928,7.11060275,2,11,0.6547777777777778,0.5609999999999999,801308.0,802301.0,808150.0,808150.0,0.8466250077337145,0.7237517787539449
14,16,4,small,large,ours,false,19.767,24.54791575,2,14,1.7943636363636364,1.5793333333333333,801308.0,802301.0,813790.0,813790.0,1.5338109340247486,1.4117892822472666
15,16,4,small,large,ours,true,7.788,7.814016541,1,8,0.970375,0.970375,748454.0,748454.0,748454.0,748454.0,0.0,0.0
15,16,4,small,large,ours,false,24.968,24.992326167,1,9,2.7707777777777776,2.7707777777777776,748454.0,748454.0,748454.0,748454.0,0.0,0.0
16,16,4,small,large,ours,true,9.209,12.956753042,2,22,0.6112666666666666,0.5244285714285715,840765.0,840765.0,955230.0,844934.0,11.982977921547688,0.4934113197007095
16,16,4,small,large,ours,false,31.871,34.900060625,2,22,1.5903,1.485,840765.0,840765.0,955230.0,844934.0,11.982977921547688,0.4934113197007095
17,16,4,small,large,ours,true,4.439,4.461578208,1,8,0.55175,0.55175,799980.0,799980.0,801710.0,801710.0,0.21578875154357746,0.21578875154357746
17,16,4,small,large,ours,false,27.575,34.453915,2,17,2.124,1.6895,789933.3333333333,799980.0,801710.0,801710.0,1.4689434666733336,0.21578875154357746
18,16,4,small,large,ours,true,15.558,15.581714709,1,15,1.0346,1.0346,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
18,16,4,small,large,ours,false,43.683,43.700050042,1,10,4.364400000000001,4.364400000000001,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
19,16,4,small,large,ours,true,23.793,23.812913291,1,14,1.6965000000000001,1.6965000000000001,692192.0,692192.0,692192.0,692192.0,0.0,0.0
19,16,4,small,large,ours,false,44.331,44.350700125,1,13,3.4074615384615385,3.4074615384615385,692192.0,692192.0,692192.0,692192.0,0.0,0.0
20,16,4,small,large,ours,true,7.185,7.200450334,1,11,0.6501818181818183,0.6501818181818183,636720.0,636720.0,636720.0,636720.0,0.0,0.0
20,16,4,small,large,ours,false,24.81,24.826204417,1,9,2.753222222222222,2.753222222222222,636720.0,636720.0,636720.0,636720.0,0.0,0.0
1,16,4,small,large,benchmark,true,13.793,20.851476333,3,20,1.0569230769230769,0.964,660987.1666666667,674785.5,686313.0,686313.0,3.6901287507789093,1.6796272254787525
1,16,4,small,large,benchmark,false,23.671,37.429055625,3,20,1.8164615384615383,1.9745,660987.1666666667,674785.5,686313.0,686313.0,3.6901287507789093,1.6796272254787525
2,16,4,small,large,benchmark,true,8.123,8.134378542,1,10,0.8095999999999999,0.8095999999999999,935864.0,935864.0,935864.0,935864.0,0.0,0.0
2,16,4,small,large,benchmark,false,11.246,11.257775291,1,10,1.1214000000000002,1.1214000000000002,935864.0,935864.0,935864.0,935864.0,0.0,0.0
3,16,4,small,large,benchmark,true,17.152,17.178267209,1,10,1.7101000000000002,1.7101000000000002,648910.0,648910.0,671616.0,671616.0,3.3808009338669676,3.3808009338669676
3,16,4,small,large,benchmark,false,33.554,33.580899708,1,10,3.3481,3.3481,648910.0,648910.0,671616.0,671616.0,3.3808009338669676,3.3808009338669676
4,16,4,small,large,benchmark,true,15.907,15.927476583,1,11,1.439909090909091,1.439909090909091,535531.0,535531.0,535531.0,535531.0,0.0,0.0
4,16,4,small,large,benchmark,false,25.44,25.459630791,1,11,2.305454545454545,2.305454545454545,535531.0,535531.0,535531.0,535531.0,0.0,0.0
5,16,4,small,large,benchmark,true,19.525,19.549016291,1,12,1.6224999999999996,1.6224999999999996,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
5,16,4,small,large,benchmark,false,30.017,30.040439583,1,12,2.494833333333333,2.494833333333333,630044.0,630044.0,633472.0,633472.0,0.5411446756920624,0.5411446756920624
6,16,4,small,large,benchmark,true,12.787,12.809714791,1,10,1.2735,1.2735,705972.0,705972.0,726920.0,726920.0,2.8817476476090897,2.8817476476090897
6,16,4,small,large,benchmark,false,19.643,19.665679042,1,10,1.9575000000000002,1.9575000000000002,705972.0,705972.0,726920.0,726920.0,2.8817476476090897,2.8817476476090897
7,16,4,small,large,benchmark,true,8.847,13.579029875,3,17,0.8799999999999999,0.6716666666666665,694606.6666666666,694920.0,695530.0,695530.0,0.13275248132120776,0.08770290282230642
7,16,4,small,large,benchmark,false,13.73,21.7651055,3,17,1.3677,1.139,694606.6666666666,694920.0,695530.0,695530.0,0.13275248132120776,0.08770290282230642
8,16,4,small,large,benchmark,true,17.686,17.714024708,1,8,2.2055000000000002,2.2055000000000002,678792.0,678792.0,678792.0,678792.0,0.0,0.0
8,16,4,small,large,benchmark,false,26.928,26.963092333,1,8,3.3585,3.3585,678792.0,678792.0,678792.0,678792.0,0.0,0.0
9,16,4,small,large,benchmark,true,8.414,8.437687625,1,9,0.9285555555555555,0.9285555555555555,660230.0,660230.0,660230.0,660230.0,0.0,0.0
9,16,4,small,large,benchmark,false,14.324,14.3490205,1,9,1.585888888888889,1.585888888888889,660230.0,660230.0,660230.0,660230.0,0.0,0.0
10,16,4,small,large,benchmark,true,62.839,62.879304709,1,13,4.825615384615385,4.825615384615385,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
10,16,4,small,large,benchmark,false,83.374,83.425071041,1,13,6.405230769230769,6.405230769230769,712946.0,712946.0,713300.0,713300.0,0.04962848731249192,0.04962848731249192
11,16,4,small,large,benchmark,true,34.659,34.688341709,1,12,2.8799999999999994,2.8799999999999994,647118.0,647118.0,647118.0,647118.0,0.0,0.0
11,16,4,small,large,benchmark,false,58.418,58.445402584,1,12,4.8614999999999995,4.8614999999999995,647118.0,647118.0,647118.0,647118.0,0.0,0.0
12,16,4,small,large,benchmark,true,10.575,10.597003792,1,8,1.3166250000000002,1.3166250000000002,580077.0,580077.0,580077.0,580077.0,0.0,0.0
12,16,4,small,large,benchmark,false,15.679,15.700601875,1,8,1.9554999999999998,1.9554999999999998,580077.0,580077.0,580077.0,580077.0,0.0,0.0
13,16,4,small,large,benchmark,true,6.728,6.766283625,1,7,0.9558571428571428,0.9558571428571428,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
13,16,4,small,large,benchmark,false,10.873,10.912032083,1,7,1.5484285714285715,1.5484285714285715,756618.0,756618.0,761288.0,761288.0,0.6134340748836231,0.6134340748836231
14,16,4,small,large,benchmark,true,8.156,9.530052583,2,11,0.9022222222222221,0.6525000000000001,801308.0,802301.0,818450.0,818450.0,2.0944468202089284,1.9731199218034123
14,16,4,small,large,benchmark,false,12.546,14.949808458,2,11,1.3893333333333333,1.1680000000000001,801308.0,802301.0,818450.0,818450.0,2.0944468202089284,1.9731199218034123
15,16,4,small,large,benchmark,true,11.415,11.431534833,1,11,1.0316363636363637,1.0316363636363637,748454.0,748454.0,748454.0,748454.0,0.0,0.0
15,16,4,small,large,benchmark,false,19.051,19.067419,1,11,1.727545454545455,1.727545454545455,748454.0,748454.0,748454.0,748454.0,0.0,0.0
16,16,4,small,large,benchmark,true,11.387,14.244760833,2,17,0.872,0.7032499999999999,840765.0,840765.0,845704.0,845704.0,0.5840104812085523,0.5840104812085523
16,16,4,small,large,benchmark,false,17.537,22.469557,2,17,1.3451538461538464,1.2214999999999998,840765.0,840765.0,845704.0,845704.0,0.5840104812085523,0.5840104812085523
17,16,4,small,large,benchmark,true,9.153,11.139571292,2,13,0.9111999999999998,0.644,789933.3333333334,799980.0,810230.0,810230.0,2.5050500063767855,1.2650728805400968
17,16,4,small,large,benchmark,false,16.73,20.698084458,2,13,1.669,1.3043333333333333,789933.3333333334,799980.0,810230.0,810230.0,2.5050500063767855,1.2650728805400968
18,16,4,small,large,benchmark,true,17.934,17.951618292,1,11,1.6254545454545453,1.6254545454545453,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
18,16,4,small,large,benchmark,false,21.051,21.069001042,1,11,1.9080909090909088,1.9080909090909088,663967.0,663967.0,677437.0,677437.0,1.9883767789477091,1.9883767789477091
19,16,4,small,large,benchmark,true,15.815,15.83194625,1,12,1.3119999999999998,1.3119999999999998,692192.0,692192.0,692192.0,692192.0,0.0,0.0
19,16,4,small,large,benchmark,false,25.315,25.331617917,1,12,2.1053333333333333,2.1053333333333333,692192.0,692192.0,692192.0,692192.0,0.0,0.0
20,16,4,small,large,benchmark,true,10.811,10.825885958,1,10,1.0757999999999999,1.0757999999999999,636720.0,636720.0,636720.0,636720.0,0.0,0.0
20,16,4,small,large,benchmark,false,19.077,19.091717208,1,10,1.9000999999999997,1.9000999999999997,636720.0,636720.0,636720.0,636720.0,0.0,0.0
1,20,5,small,small,ours,true,11.341,23.48162675,3,30,0.697875,0.8221666666666667,714558.6049382716,745640.0,817756.0,745640.0,12.619582743719205,0.0
1,20,5,small,small,ours,false,7.106,21.905984666,3,28,0.433875,1.0874,714558.6049382716,745640.0,817756.0,745640.0,12.619582743719205,0.0
2,20,5,small,small,ours,true,4.611,8.393439084,2,24,0.32442857142857146,0.369,980820.9285714285,1.001764e6,1.08367e6,1.001764e6,9.490810987530473,0.0
2,20,5,small,small,ours,false,2.861,6.690924333,2,24,0.19935714285714282,0.37279999999999996,980820.9285714285,1.001764e6,1.08367e6,1.001764e6,9.490810987530473,0.0
3,20,5,small,small,ours,true,18.099,31.00702925,3,29,0.9451052631578947,1.262,725606.107526882,749158.0,793596.0,765440.0,8.567317939243402,2.1271425585284276
3,20,5,small,small,ours,false,11.776,32.005915834,3,29,0.611842105263158,2.1206666666666663,725606.107526882,749158.0,793596.0,765440.0,8.567317939243402,2.1271425585284276
4,20,5,small,small,ours,true,12.534,23.743968,2,27,0.7749999999999999,0.9995454545454545,550643.8235294117,572250.0,597769.0,597769.0,7.8835095949419065,4.2690403818197336
4,20,5,small,small,ours,false,7.968,46.359677834,2,27,0.4885624999999999,3.4715454545454545,550643.8235294117,572250.0,597769.0,597769.0,7.8835095949419065,4.2690403818197336
5,20,5,small,small,ours,true,43.36,66.142586625,2,24,3.063357142857143,2.1589,623504.7097902099,662756.0,752410.0,666402.0,17.132320172484427,0.5471172055306006
5,20,5,small,small,ours,false,23.698,106.716474667,2,24,1.66,8.1683,623504.7097902099,662756.0,752410.0,666402.0,17.132320172484427,0.5471172055306006
6,20,5,small,small,ours,true,7.586,13.306803708,3,23,0.5780000000000001,0.5638571428571428,768290.0,773590.0,833948.0,803545.0,7.873152762522362,3.7278559383730814
6,20,5,small,small,ours,false,4.702,11.748470208,3,23,0.356,0.7465714285714284,768290.0,773590.0,833948.0,803545.0,7.873152762522362,3.7278559383730814
7,20,5,small,small,ours,true,5.554,10.149511542,2,18,0.4578333333333333,0.7506666666666666,727107.5,772846.5714285714,781926.0,776074.0,7.010701779963835,0.4158660864078234
7,20,5,small,small,ours,false,3.225,18.763180375,2,20,0.26375,1.92875,727107.5,772846.5714285715,781926.0,776074.0,7.010701779963835,0.4158660864078012
8,20,5,small,small,ours,true,17.934,40.22021325,3,34,1.0454117647058823,1.3783333333333334,681150.0,697720.0,748470.0,697720.0,8.994348470880597,0.0
8,20,5,small,small,ours,false,12.445,117.414037875,3,34,0.7225294117647059,7.4255555555555555,681150.0,697720.0,748470.0,697720.0,8.994348470880597,0.0
9,20,5,small,small,ours,true,10.697,10.720420084,1,18,0.5831111111111111,0.5831111111111111,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,small,ours,false,7.178,7.200892166,1,18,0.38983333333333337,0.38983333333333337,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,small,ours,true,35.562,83.608540583,2,28,1.860578947368421,5.295555555555556,758126.3636363635,804050.0,958304.0,804050.0,20.88874056287321,0.0
10,20,5,small,small,ours,false,26.698,498.357284208,2,34,1.392578947368421,31.41313333333333,758126.3636363635,804050.0,958304.0,804050.0,20.88874056287321,0.0
11,20,5,small,small,ours,true,11.671,29.764249833,3,33,0.5772999999999999,1.3815000000000002,651584.6666666666,689148.0,727732.0,689148.0,10.463650538018577,0.0
11,20,5,small,small,ours,false,7.977,265.768314666,3,42,0.39339999999999997,12.327428571428571,651584.6666666666,689148.0,727732.0,689148.0,10.463650538018577,0.0
12,20,5,small,small,ours,true,8.255,21.038885167,3,24,0.6803333333333335,1.0816666666666668,620661.7647058824,651090.3333333334,717665.0,656317.0,13.516506349636337,0.7963631395600967
12,20,5,small,small,ours,false,12.594,44.527902,3,24,1.042,3.333666666666667,620661.7647058824,651090.3333333334,717665.0,656317.0,13.516506349636337,0.7963631395600967
13,20,5,small,small,ours,true,6.268,12.436444333,3,24,0.475,0.5437500000000001,744837.5,787478.0,824240.0,792148.0,9.633419877705517,0.5895362987724528
13,20,5,small,small,ours,false,3.924,14.218935916,3,24,0.29492307692307695,0.93375,744837.5,787478.0,824240.0,792148.0,9.633419877705517,0.5895362987724528
14,20,5,small,small,ours,true,3.423,6.508863541,5,20,0.33740000000000003,0.292,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
14,20,5,small,small,ours,false,2.083,5.120697375,5,20,0.20349999999999996,0.333,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
15,20,5,small,small,ours,true,6.361,13.472182833,3,23,0.5700909090909091,0.6175999999999999,769645.0,814414.0,925440.0,814414.0,16.834694847856156,0.0
15,20,5,small,small,ours,false,4.146,12.010825416,3,22,0.3674545454545455,0.82575,769645.0,814414.0,925440.0,814414.0,16.834694847856156,0.0
16,20,5,small,small,ours,true,14.579,28.290765958,3,37,0.7184999999999999,0.6013333333333334,895090.0,956424.0,1.125881e6,985640.0,20.498702793634493,2.964165415364639
16,20,5,small,small,ours,false,10.064,21.86219975,3,37,0.49250000000000005,0.5213333333333333,895090.0,956424.0,1.125881e6,985640.0,20.498702793634493,2.964165415364639
17,20,5,small,small,ours,true,7.828,10.635290875,3,19,0.5515,0.5955,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
17,20,5,small,small,ours,false,5.518,11.74753125,3,19,0.38635714285714284,1.3295000000000001,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
18,20,5,small,small,ours,true,5.878,12.831268209,2,20,0.48150000000000004,0.855,728820.0,746703.5,807827.0,759057.0,9.780188084825092,1.6274798862272566
18,20,5,small,small,ours,false,3.684,6.509785792,2,18,0.3002500000000001,0.4571666666666666,728820.0,746703.5,807827.0,759057.0,9.780188084825092,1.6274798862272566
19,20,5,small,small,ours,true,10.131,13.403996792,2,26,0.4771904761904762,0.6338,930524.4,941693.0,956456.0,956456.0,2.7112172436578375,1.543510626730349
19,20,5,small,small,ours,false,6.63,11.499959083,2,26,0.31019047619047624,0.9543999999999999,930524.4,941693.0,956456.0,956456.0,2.7112172436578375,1.543510626730349
20,20,5,small,small,ours,true,5.173,10.075778292,2,26,0.39284615384615384,0.37015384615384606,630100.3333333334,663418.0,754950.0,663418.0,16.537474887961668,0.0
20,20,5,small,small,ours,false,3.475,7.501393959,2,26,0.26238461538461544,0.3026153846153846,630100.3333333334,663418.0,754950.0,663418.0,16.537474887961668,0.0
1,20,5,small,small,benchmark,true,28.038,48.555704375,3,27,1.9869999999999999,1.415,714558.6049382715,745640.0,830884.0,745640.0,14.000196785800245,0.0
1,20,5,small,small,benchmark,false,35.951,65.647226917,3,27,2.552,2.11,714558.6049382715,745640.0,830884.0,745640.0,14.000196785800245,0.0
2,20,5,small,small,benchmark,true,15.275,21.842935375,2,19,1.1663076923076923,1.0716666666666665,980820.9285714286,1.001764e6,1.09451e6,1.001764e6,10.387211759469661,0.0
2,20,5,small,small,benchmark,false,21.642,31.479023708,2,19,1.6564615384615387,1.6113333333333333,980820.9285714286,1.001764e6,1.09451e6,1.001764e6,10.387211759469661,0.0
3,20,5,small,small,benchmark,true,61.85,77.593681541,3,34,2.4618800000000003,1.754,725606.1075268817,749158.0,775126.0,765440.0,6.388624878164095,2.1271425585284276
3,20,5,small,small,benchmark,false,91.431,113.317722875,3,34,3.6449199999999995,2.5549999999999997,725606.1075268817,749158.0,775126.0,765440.0,6.388624878164095,2.1271425585284276
4,20,5,small,small,benchmark,true,29.614,60.581559042,2,26,2.2626923076923076,2.351923076923077,550643.8235294118,572250.0,657976.0,594314.0,16.31247590650543,3.7125156062283615
4,20,5,small,small,benchmark,false,45.065,96.147415209,2,26,3.451307692307693,3.8961538461538456,550643.8235294118,572250.0,657976.0,594314.0,16.31247590650543,3.7125156062283615
5,20,5,small,small,benchmark,true,133.634,171.182301083,2,27,8.872200000000001,3.047166666666667,623504.7097902098,662756.0,834851.0,666402.0,25.315450327039223,0.5471172055306006
5,20,5,small,small,benchmark,false,203.549,289.521694875,2,27,13.532933333333334,7.071333333333333,623504.7097902098,662756.0,834851.0,666402.0,25.315450327039223,0.5471172055306006
6,20,5,small,small,benchmark,true,20.485,26.709009084,3,20,1.4517142857142857,1.0946666666666667,768290.0,773590.0,817330.0,803545.0,6.000024469920351,3.7278559383730814
6,20,5,small,small,benchmark,false,29.289,38.702161459,3,20,2.081,1.6706666666666667,768290.0,773590.0,817330.0,803545.0,6.000024469920351,3.7278559383730814
7,20,5,small,small,benchmark,true,11.921,21.156750917,2,17,1.1832999999999998,1.2985714285714283,727107.5,772846.5714285714,781926.0,776074.0,7.010701779963835,0.4158660864078234
7,20,5,small,small,benchmark,false,17.265,32.51361425,2,17,1.7176000000000002,2.1577142857142855,727107.5,772846.5714285714,781926.0,776074.0,7.010701779963835,0.4158660864078234
8,20,5,small,small,benchmark,true,43.304,64.782173042,3,27,2.6931875,2.3815999999999997,681150.0,697720.0,729020.0,697720.0,6.566349345696965,0.0
8,20,5,small,small,benchmark,false,80.13,130.490394541,3,27,4.995125,4.941,681150.0,697720.0,729020.0,697720.0,6.566349345696965,0.0
9,20,5,small,small,benchmark,true,32.302,32.342768625,1,15,2.1346,2.1346,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,small,benchmark,false,52.249,52.2817945,1,15,3.462666666666667,3.462666666666667,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,small,benchmark,true,117.079,162.537241375,2,24,7.2879375,5.55325,758126.3636363636,804050.0,927525.0,804050.0,18.26351164266584,0.0
10,20,5,small,small,benchmark,false,168.323,285.064566583,2,24,10.490875,14.455124999999999,758126.3636363636,804050.0,927525.0,804050.0,18.26351164266584,0.0
11,20,5,small,small,benchmark,true,28.235,64.961295083,3,31,2.553636363636364,2.015916666666667,651584.6666666665,689148.0,727732.0,689148.0,10.463650538018598,0.0
11,20,5,small,small,benchmark,false,49.418,168.665183833,3,31,4.480181818181818,6.635083333333334,651584.6666666665,689148.0,727732.0,689148.0,10.463650538018598,0.0
12,20,5,small,small,benchmark,true,24.93,48.404828792,3,26,1.9062307692307692,1.7544,620661.7647058824,651090.3333333334,704363.0,670856.0,11.883252711189773,2.9463352294183287
12,20,5,small,small,benchmark,false,38.954,88.007412583,3,26,2.984846153846154,4.0732,620661.7647058824,651090.3333333334,704363.0,670856.0,11.883252711189773,2.9463352294183287
13,20,5,small,small,benchmark,true,14.938,26.316949125,3,19,1.4789999999999999,1.1746666666666667,744837.5,787478.0,844915.0,792148.0,11.844682601208401,0.5895362987724528
13,20,5,small,small,benchmark,false,20.619,38.339031917,3,19,2.0469,1.9933333333333334,744837.5,787478.0,844915.0,792148.0,11.844682601208401,0.5895362987724528
14,20,5,small,small,benchmark,true,11.514,19.788222084,5,23,1.0384545454545455,0.611,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
14,20,5,small,small,benchmark,false,15.152,28.650172792,5,23,1.3674545454545457,1.137,936590.0,949760.0,951740.0,951740.0,1.5918212957320321,0.20804001092735724
15,20,5,small,small,benchmark,true,19.085,30.54389575,3,22,1.5759166666666669,1.116,769645.0,814414.0,855590.0,814414.0,10.045115066796019,0.0
15,20,5,small,small,benchmark,false,25.739,43.287486709,3,22,2.1305,1.79625,769645.0,814414.0,855590.0,814414.0,10.045115066796019,0.0
16,20,5,small,small,benchmark,true,71.06,100.120899334,3,33,3.7223157894736842,2.4066666666666667,895090.0,956424.0,1.121121e6,987280.0,20.161160124553913,3.1253545093590462
16,20,5,small,small,benchmark,false,87.157,125.476139792,3,33,4.571526315789473,2.797,895090.0,956424.0,1.121121e6,987280.0,20.161160124553913,3.1253545093590462
17,20,5,small,small,benchmark,true,27.118,37.200901375,3,21,2.073461538461539,1.2657500000000002,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
17,20,5,small,small,benchmark,false,44.93,67.034585083,3,21,3.4436153846153847,2.8332499999999996,953170.0,990670.0,991830.0,991830.0,3.8978453968926075,0.11695552665275111
18,20,5,small,small,benchmark,true,18.924,25.139617583,2,17,1.7050909090909092,1.0093333333333334,728820.0,746703.5,811231.0,759057.0,10.158758725936268,1.6274798862272566
18,20,5,small,small,benchmark,false,29.859,41.5335605,2,17,2.701363636363636,1.9148333333333334,728820.0,746703.5,811231.0,759057.0,10.158758725936268,1.6274798862272566
19,20,5,small,small,benchmark,true,32.019,43.366570042,2,24,1.8695294117647057,1.586142857142857,930524.4,941693.0,962266.0,953862.0,3.2986305242001634,1.2757610639694161
19,20,5,small,small,benchmark,false,46.814,64.02386675,2,24,2.7403529411764707,2.414857142857143,930524.4,941693.0,962266.0,953862.0,3.2986305242001634,1.2757610639694161
20,20,5,small,small,benchmark,true,28.611,35.324009708,2,21,2.032571428571429,0.9312857142857142,630100.3333333334,663418.0,736468.0,663418.0,14.442944794161683,0.0
20,20,5,small,small,benchmark,false,48.062,60.500466875,2,21,3.423428571428571,1.7458571428571428,630100.3333333334,663418.0,736468.0,663418.0,14.442944794161683,0.0
1,20,5,small,medium,ours,true,12.858,16.80226125,2,17,0.9843846153846154,0.96875,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
1,20,5,small,medium,ours,false,44.236,51.842905709,2,17,3.1543571428571426,2.5076666666666663,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
2,20,5,small,medium,ours,true,4.491,4.521562416,1,11,0.4045454545454545,0.4045454545454545,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
2,20,5,small,medium,ours,false,9.89,9.924122209,1,11,0.8956363636363635,0.8956363636363635,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
3,20,5,small,medium,ours,true,37.632,43.158369417,2,15,2.889,2.71,749000.7499999999,749158.0,764605.0,764605.0,2.0408250011443974,2.02025882645287
3,20,5,small,medium,ours,false,138.482,143.941485208,2,15,9.883785714285715,5.366,749000.75,749158.0,764605.0,764605.0,2.0408250011443863,2.02025882645287
4,20,5,small,medium,ours,true,22.436,22.482036292,1,16,1.3965625,1.3965625,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
4,20,5,small,medium,ours,false,82.253,82.294089916,1,18,4.564611111111111,4.564611111111111,572250.0,572250.0,597769.0,597769.0,4.2690403818197336,4.2690403818197336
