n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,formulation,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,false,742474.5,755005.0,0.016876673879035575,8,true,978.744,106.903,850.604,8.975999999999999,13.362875,106.3255,1.1219999999999999,3.861111111111111,2.856866537717602,7.722222222222222,3.999999999999999,2.2777777777777777,1.6156250000000003,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,true,745324.2857142858,791055.0,0.06135680154563583,20,true,294.77,70.577,223.302,0.4830000000000001,3.52885,11.165099999999999,0.024150000000000005,3.7804878048780486,2.866666666666667,7.65,4.000000000000002,2.45,1.6071428571428568,3.1818181818181817,2.8461538461538463,5.0,4.0,1.8333333333333333,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,631639.8333333334,954426.0,0.5110288326232326,14,true,16.169,0.0,15.607999999999999,0.3600000000000001,0.0,1.1148571428571428,0.02571428571428572,3.8055555555555554,2.611261872455903,8.0,4.0,2.4,1.5354166666666667,2.4375,2.4375,4.0,4.0,2.0,2.0
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,false,false,false,493468.3333333334,685499.0,0.38914486238563084,12,true,5.035,3.479,1.2659999999999998,0.132,0.28991666666666666,0.10549999999999998,0.011000000000000001,2.975609756097561,2.2865979381443298,7.230769230769231,3.0000000000000004,3.1538461538461537,1.5544871794871797,2.6,2.4545454545454546,3.2857142857142856,3.0,1.4285714285714286,1.375
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,740829.0950144508,1.036132e6,0.39861137605534913,10,true,5.528,0.0,4.213,0.28600000000000003,0.0,0.4213,0.028600000000000004,4.12,2.5492497468470954,7.625,4.000000000000002,2.0833333333333335,1.635205924855492,2.5714285714285716,2.5714285714285716,4.0,4.0,1.75,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,false,false,704035.0,721827.0,0.025271470878578395,14,true,7.462,0.0,6.984999999999999,0.22600000000000003,0.0,0.4989285714285714,0.016142857142857146,3.1578947368421053,2.5384615384615383,5.4,4.0,1.9,1.625,2.5384615384615383,2.5384615384615383,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,false,false,783582.5,810694.0,0.034599419971732326,18,true,6.026,0.0,4.686,0.15100000000000002,0.0,0.2603333333333333,0.00838888888888889,2.9523809523809526,2.5185185185185186,5.0,4.0,1.9090909090909092,1.6875,2.6153846153846154,2.6153846153846154,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,true,false,704035.0,721827.0,0.025271470878578395,6,true,17537.604,0.0,17414.636000000002,113.213,0.0,2902.4393333333337,18.86883333333333,3.1578947368421053,2.5384615384615383,5.4,4.0,1.9,1.625,2.75,2.5384615384615383,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,true,false,783582.5,810694.0,0.034599419971732326,9,true,281.683,0.0,276.77,2.177,0.0,30.75222222222222,0.2418888888888889,2.9523809523809526,2.5185185185185186,5.0,4.0,1.9090909090909092,1.6875,2.6153846153846154,2.6153846153846154,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,false,false,false,false,false,631639.8333333334,1.01551e6,0.6077358431321225,14,true,2.592,0.6150000000000001,1.6780000000000004,0.19000000000000003,0.043928571428571435,0.11985714285714288,0.013571428571428573,3.9166666666666665,2.953867028493894,8.0,4.0,2.4,1.5354166666666667,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,false,false,false,671020.0,780900.0,0.16375070787755952,15,true,17.172,15.6,1.25,0.18500000000000005,1.04,0.08333333333333333,0.012333333333333337,3.4827586206896552,2.7777777777777777,7.0,4.0,2.4166666666666665,1.6875,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,false,false,false,670460.0,784572.0,0.17019956447811957,13,true,106.26,101.99299999999998,3.1250000000000004,0.22400000000000003,7.8456153846153835,0.24038461538461542,0.017230769230769234,3.473684210526316,2.811320754716981,6.222222222222222,4.0,2.111111111111111,1.65625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,true,false,false,704040.0,727594.0,0.03345548548377941,17,true,16.638,15.237,0.9670000000000003,0.266,0.8962941176470588,0.05688235294117649,0.015647058823529413,3.2,2.7777777777777777,5.4,4.0,2.0,1.6875,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,true,true,false,704035.0,737227.0,0.04714538339713226,7,true,381.361,39.369,335.949,3.5540000000000003,5.624142857142857,47.992714285714285,0.5077142857142858,3.3157894736842106,2.8461538461538463,5.4,4.0,1.9,1.625,3.0,3.0,4.0,4.0,1.5,1.5
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,false,false,false,493468.3333333334,685499.0,0.38914486238563084,12,true,20.061,16.841,2.9579999999999993,0.133,1.4034166666666668,0.24649999999999994,0.011083333333333334,2.975609756097561,2.2865979381443298,7.230769230769231,3.0000000000000004,3.1538461538461537,1.5544871794871797,2.6,2.4545454545454546,3.2857142857142856,3.0,1.4285714285714286,1.375
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,631639.8333333333,967710.0,0.5320598051790593,13,true,17.167,0.0,15.082,1.5050000000000001,0.0,1.1601538461538463,0.11576923076923078,4.527777777777778,2.9538670284938933,9.941176470588236,3.9999999999999987,2.5294117647058822,1.5354166666666662,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,false,false,false,740829.0950144507,898462.0,0.21277904181459628,10,true,5.037,0.0,4.274,0.552,0.0,0.4274,0.055200000000000006,4.239130434782608,2.8346313173156585,7.625,3.999999999999999,2.0833333333333335,1.635205924855491,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,false,false,704035.0,731460.0,0.038954029274112845,9,true,4.262,0.0,3.7220000000000004,0.30100000000000005,0.0,0.4135555555555556,0.03344444444444445,3.2222222222222223,2.8461538461538463,5.4,4.0,1.9,1.625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,false,false,783582.5,810694.0,0.034599419971732326,12,true,3.914,0.0,3.2560000000000002,0.403,0.0,0.27133333333333337,0.03358333333333333,3.0,2.7777777777777777,5.0,4.0,1.9090909090909092,1.6875,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,false,704035.0,727594.0,0.03346282500159803,6,true,2279.439,0.0,2258.668,15.692999999999998,0.0,376.4446666666667,2.6154999999999995,3.1052631578947367,2.8461538461538463,5.0,4.0,1.8181818181818181,1.625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,false,783582.5,806927.0,0.029792012966088466,8,true,217.733,0.0,204.73700000000002,3.2889999999999997,0.0,25.592125000000003,0.41112499999999996,3.0,2.7777777777777777,5.0,4.0,1.9090909090909092,1.6875,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,704035.0,731460.0,0.038954029274112845,9,true,272.13,0.0,271.531,0.28500000000000003,0.0,30.17011111111111,0.03166666666666667,3.2222222222222223,2.8461538461538463,5.4,4.0,1.9,1.625,3.0,2.8461538461538463,4.428571428571429,4.0,1.7142857142857142,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,true,783582.5,810694.0,0.034599419971732326,12,true,26.848,0.0,26.325000000000003,0.29800000000000004,0.0,2.19375,0.024833333333333336,3.0,2.7777777777777777,5.0,4.0,1.9090909090909092,1.6875,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,631639.8333333334,1.068468e6,0.6915779271889912,14,true,3.762,0.4690000000000002,1.46,0.33100000000000007,0.033500000000000016,0.10428571428571429,0.02364285714285715,3.9,2.953867028493895,8.0,4.000000000000001,2.4,1.5354166666666673,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,false,false,false,670460.0,766777.0,0.14365808549354164,16,true,17.243,15.493,1.0470000000000002,0.37600000000000006,0.9683125,0.06543750000000001,0.023500000000000004,3.473684210526316,2.811320754716981,6.222222222222222,4.0,2.111111111111111,1.65625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,true,false,false,620450.0,620450.0,0.0,12,true,4.416,3.7020000000000004,0.6130000000000001,0.037000000000000005,0.30850000000000005,0.05108333333333334,0.0030833333333333338,2.6,2.230769230769231,4.2,3.0,2.0,1.625,2.6,2.230769230769231,4.2,3.0,2.0,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,670460.0,784587.0,0.17022193717746026,12,true,95.19,92.312,2.306,0.334,7.692666666666667,0.19216666666666668,0.027833333333333335,3.473684210526316,2.811320754716981,6.222222222222222,4.0,2.111111111111111,1.65625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,670460.0,766777.0,0.14365808549354164,17,true,36.143,34.115,1.3130000000000002,0.38400000000000006,2.006764705882353,0.07723529411764707,0.022588235294117652,3.473684210526316,2.811320754716981,6.222222222222222,4.0,2.111111111111111,1.65625,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,true,false,false,704035.0,727594.0,0.03346282500159803,14,true,15.561,13.286999999999999,0.962,0.23100000000000004,0.9490714285714285,0.06871428571428571,0.016500000000000004,3.2222222222222223,2.8461538461538463,5.4,4.0,1.9,1.625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,false,704035.0,727594.0,0.03346282500159803,7,true,489.154,44.453,423.815,8.838000000000001,6.350428571428572,60.545,1.2625714285714287,3.1052631578947367,2.8461538461538463,5.0,4.0,1.8181818181818181,1.625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,true,704035.0,727594.0,0.03346282500159803,17,true,216.922,50.247,165.938,0.43299999999999994,2.955705882352941,9.76105882352941,0.025470588235294113,3.2222222222222223,2.8461538461538463,5.4,4.0,1.9,1.625,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,645824.5674157304,841425.0,0.30286929679210783,13,true,45.113,0.0,42.976000000000006,1.5850000000000002,0.0,3.3058461538461543,0.12192307692307694,4.714285714285714,2.3980559990434727,11.958333333333334,3.9999999999999996,2.9166666666666665,1.6641034644194759,3.090909090909091,2.8333333333333335,4.428571428571429,4.0,1.5714285714285714,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,747438.2894736843,1.273828e6,0.7042584223200259,9,true,6.035,0.0,5.553,0.33,0.0,0.617,0.03666666666666667,3.2,2.3473839351510697,7.423076923076923,3.9999999999999996,2.8846153846153846,1.8599232456140349,2.411764705882353,2.411764705882353,4.0,4.0,2.125,2.125
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,false,false,741160.0,741160.0,0.0,16,true,9.145,0.0,8.709000000000001,0.267,0.0,0.5443125000000001,0.0166875,3.2,2.6666666666666665,5.0,4.0,1.6666666666666667,1.5,3.2,2.6666666666666665,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,false,false,870050.0,880619.0,0.01214757772541808,11,true,3.694,0.0,3.2889999999999997,0.277,0.0,0.299,0.025181818181818184,2.75,2.5925925925925926,4.333333333333333,4.0,1.7777777777777777,1.6875,2.6923076923076925,2.6923076923076925,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,true,false,741160.0,741160.0,0.0,7,true,13772.703,0.0,13723.367000000002,45.14099999999999,0.0,1960.4810000000002,6.448714285714284,3.2,2.6666666666666665,5.0,4.0,1.6666666666666667,1.5,3.2,2.6666666666666665,5.0,4.0,1.6666666666666667,1.5
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,true,true,false,620450.0,620450.0,0.0,6,true,67.616,8.29,58.741,0.35600000000000004,1.3816666666666666,9.790166666666666,0.05933333333333334,2.6,2.230769230769231,4.2,3.0,2.0,1.625,2.6,2.230769230769231,4.2,3.0,2.0,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,true,false,865170.0,865170.0,0.0,7,true,670.171,0.0,664.9069999999999,4.314,0.0,94.98671428571427,0.6162857142857143,2.6923076923076925,2.5,4.428571428571429,4.0,1.8571428571428572,1.75,2.6923076923076925,2.5,4.428571428571429,4.0,1.8571428571428572,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,false,false,false,false,false,645824.5674157303,863155.0,0.33651620509563185,14,true,7.431,0.9099999999999999,5.865,0.4810000000000001,0.06499999999999999,0.41892857142857143,0.034357142857142864,4.708333333333333,2.8027725223482745,12.125,4.0,3.0,1.6641034644194759,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,false,false,false,660698.5,814599.0,0.23293605176945298,17,true,23.727,19.863,3.1879999999999997,0.42800000000000005,1.1684117647058823,0.18752941176470586,0.025176470588235297,3.1333333333333333,2.7560975609756104,7.4,4.0,3.0,1.708333333333333,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,false,false,false,660698.5,814599.0,0.23293605176945298,15,true,218.347,206.34699999999995,11.307,0.4920000000000001,13.756466666666663,0.7538,0.03280000000000001,3.1333333333333333,2.7560975609756104,7.4,3.9999999999999996,3.0,1.708333333333333,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,true,false,false,746440.0,746440.0,0.0,15,true,18.863,16.931,1.416,0.3670000000000001,1.1287333333333334,0.0944,0.024466666666666675,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,true,true,false,741160.0,741160.0,0.0,8,true,4091.174,72.63,3985.902,29.813,9.07875,498.23775,3.726625,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,645824.5674157302,881427.0,0.36480871814312343,17,true,48.331,0.0,42.19500000000001,4.265000000000001,0.0,2.482058823529412,0.2508823529411765,5.071428571428571,2.802772522348275,12.083333333333334,4.000000000000001,2.9583333333333335,1.664103464419476,3.0,3.0,4.0,4.0,1.5,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,false,false,false,747300.0944026732,1.173081e6,0.5697589345785632,12,true,8.363,0.0,7.241,0.8320000000000002,0.0,0.6034166666666666,0.06933333333333334,3.608695652173913,2.6734676045261927,8.333333333333334,4.0,2.888888888888889,1.7926848370927317,2.6,2.6,4.0,4.0,1.875,1.875
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,false,false,741160.0,741160.0,0.0,17,true,10.987,0.0,9.936000000000002,0.7070000000000002,0.0,0.5844705882352942,0.041588235294117655,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,false,false,865570.0,865570.0,0.0,13,true,5.039,0.0,4.251,0.552,0.0,0.327,0.04246153846153847,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,482227.31350865006,730101.0,0.5140183468411181,11,true,23.655,0.0,21.617,1.433,0.0,1.9651818181818184,0.1302727272727273,3.4125,2.2802556646630925,11.947368421052632,3.0,4.631578947368421,1.5621879716707299,2.230769230769231,2.230769230769231,3.0,3.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,false,741160.0,741160.0,0.0,7,true,32336.966,0.0,32224.716,101.399,0.0,4603.530857142857,14.48557142857143,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,false,865170.0,865170.0,0.0,9,true,830.721,0.0,824.3779999999999,4.671,0.0,91.59755555555554,0.519,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,741160.0,741160.0,0.0,18,true,2613.74,0.0,2612.72,0.645,0.0,145.1511111111111,0.035833333333333335,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,true,865170.0,865170.0,0.0,16,true,314.656,0.0,313.90200000000004,0.5190000000000001,0.0,19.618875000000003,0.03243750000000001,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75,2.8461538461538463,2.7142857142857144,4.428571428571429,4.0,1.8571428571428572,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,645824.5674157307,852339.0,0.3197686229414245,16,true,7.882,0.9280000000000002,5.029000000000001,1.4340000000000002,0.05800000000000001,0.31431250000000005,0.08962500000000001,5.1454545454545455,2.8027725223482736,12.208333333333334,4.0,3.0,1.6641034644194754,2.7142857142857144,2.7142857142857144,4.0,4.0,1.75,1.75
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,false,false,false,660698.5,815939.0,0.23496420833405862,19,true,24.515,20.693999999999996,2.497,0.919,1.0891578947368419,0.13142105263157894,0.04836842105263158,2.8846153846153846,2.756097560975611,7.4,4.0,3.0,1.708333333333333,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,660698.5,815939.0,0.23496420833405862,19,true,236.396,225.184,9.639000000000001,1.176,11.85178947368421,0.5073157894736843,0.06189473684210526,2.8846153846153846,2.7560975609756104,7.4,4.0,3.0,1.708333333333333,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,660698.5,815939.0,0.23496420833405862,19,true,40.628,35.96,3.2800000000000002,0.9860000000000001,1.8926315789473684,0.17263157894736844,0.05189473684210527,2.8846153846153846,2.756097560975611,7.4,4.0,3.0,1.708333333333333,2.8461538461538463,2.8461538461538463,4.0,4.0,1.625,1.625
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,true,false,false,749380.0,749380.0,0.0,14,true,16.953,15.087000000000002,1.327,0.35700000000000004,1.0776428571428573,0.09478571428571428,0.025500000000000002,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,false,741160.0,741160.0,0.0,10,true,4608.741,115.429,4470.556999999999,18.195,11.5429,447.0556999999999,1.8195000000000001,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,false,false,false,560364.9157407407,885309.0,0.5798794234462716,8,true,3.7,0.0,3.062,0.465,0.0,0.38275,0.058125,3.2708333333333335,2.158875997585676,8.6875,3.0,3.8125,1.725810185185185,2.0,1.9411764705882353,3.0,3.0,2.125,2.125
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,true,741160.0,741160.0,0.0,30,true,3632.284,200.05799999999996,3430.9550000000004,0.9260000000000004,6.668599999999999,114.36516666666668,0.030866666666666678,3.4,3.0,5.0,4.0,1.6666666666666667,1.5,3.4,3.0,5.0,4.0,1.6666666666666667,1.5
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,618172.2798434442,3.000087723e10,48530.57963925186,11,true,12.961,0.0,12.173000000000002,0.542,0.0,1.1066363636363639,0.049272727272727274,3.909090909090909,2.4658326044795977,10.055555555555555,3.999999999999999,3.0555555555555554,1.6081824853228963,2.0,2.0,4.0,4.0,1.875,1.875
4,24,9,8,circular,random_box,grid,1.0,0.7,40000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,738824.4444444445,1.353806e6,0.8323784630839981,11,true,6.655,0.0,6.1209999999999996,0.38200000000000006,0.0,0.5564545454545454,0.03472727272727273,3.326923076923077,2.473899692937564,6.636363636363637,4.000000000000001,2.3636363636363638,1.6961805555555558,2.2,2.2,4.0,4.0,2.5,2.5
