n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,customer_spread,xmin,xmax,ymin,ymax,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,elementary,ngroute,ngroute_alt,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,use_smaller_graph,use_adaptive_ngroute,use_SR3_cuts,use_lmSR3_cuts,time_taken_first,time_taken_total,time_taken_total_SR3,sp_time_taken_mean_first,sp_time_taken_mean_last,sp_time_taken_mean_last_SR3,converged,time_limit,time_limit_reached,n_iterations,n_CG_iterations,LP_objective_first,LP_objective_last,LP_objective_last_SR3,IP_objective_first,IP_objective_last,IP_objective_last_SR3,LP_IP_gap_first,LP_IP_gap_last,LP_IP_gap_last_SR3,neighborhood_size_mean_first,neighborhood_size_mean_last,neighborhood_size_mean_last_SR3,implemented_SR3_cuts_count_total,mean_subpath_length,mean_path_length,mean_ps_length
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.584,0.584,5.506,0.03607142857142858,0.03607142857142858,0.35350000000000004,false,3600.0,false,7,33,1.512964e6,1.512964e6,1.5616874999999998e6,1.58034e6,1.58034e6,1.56293e6,4.263386359897236,0.042633863598972366,0.0007949812211680563,7.75,7.75,7.8500000000000005,36,1.910842939481268,8.493995196156925,4.44515612489992
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.558,0.558,3.001,0.03457142857142858,0.03457142857142858,0.12000000000000001,true,3600.0,false,7,33,1.512964e6,1.512964e6,1.58034e6,1.58034e6,1.58034e6,1.58034e6,4.263386359897236,0.042633863598972366,0.0,7.75,7.75,8.149999999999999,15,1.8755004766444232,8.280303030303031,4.414983164983165
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.358,0.839,2.981,0.022000000000000006,0.03485714285714285,0.2865,false,3600.0,false,8,37,1.4002642666666664e6,1.512964e6,1.5616875e6,1.66505e6,1.66505e6,1.56293e6,15.902569492407647,0.09134019999399412,0.0007949812211679452,5.0,17.45,6.45,36,1.9540782855893286,8.494296577946768,4.346958174904943
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.352,0.755,3.602,0.02183333333333334,0.030142857142857138,0.147,true,3600.0,false,16,52,1.4002642666666664e6,1.512964e6,1.58673e6,1.66505e6,1.66505e6,1.58673e6,15.902569492407647,0.09134019999399412,0.0,5.0,17.45,6.8500000000000005,48,1.9292221443587947,8.342424242424242,4.324242424242424
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.839,0.839,0.839,0.06945454545454544,0.06945454545454544,0.06945454545454544,true,3600.0,false,1,11,1.64683e6,1.64683e6,1.64683e6,1.64683e6,1.64683e6,1.64683e6,0.0,0.0,0.0,7.75,7.75,7.75,0,1.8269996380745566,8.109236947791164,4.43855421686747
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.848,0.848,0.848,0.07036363636363635,0.07036363636363635,0.07036363636363635,true,3600.0,false,1,11,1.64683e6,1.64683e6,1.64683e6,1.64683e6,1.64683e6,1.64683e6,0.0,0.0,0.0,7.75,7.75,7.75,0,1.8269996380745566,8.109236947791164,4.43855421686747
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.641,1.3159999999999998,1.3159999999999998,0.03864285714285715,0.0465,0.0465,true,3600.0,false,3,25,1.4096826666666667e6,1.64683e6,1.64683e6,2.41233e6,1.64683e6,1.64683e6,41.563440048970634,0.0,0.0,5.0,18.45,6.75,0,1.8471509586821495,8.142857142857142,4.408333333333333
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.626,1.313,1.313,0.038071428571428576,0.0655,0.0655,true,3600.0,false,3,25,1.4096826666666667e6,1.64683e6,1.64683e6,2.41233e6,1.64683e6,1.64683e6,41.563440048970634,0.0,0.0,5.0,18.45,6.75,0,1.8471509586821495,8.142857142857142,4.408333333333333
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.003,2.6310000000000002,657.337,0.14715384615384614,0.20566666666666666,31.389000000000003,false,3600.0,false,26,67,1.4295642222222222e6,1.4296620000000002e6,1.4943916497175156e6,1.50362e6,1.50362e6,1.50037e6,4.925165785090502,0.04918662960056386,0.003984583990938484,7.75,16.2,9.350000000000001,110,2.068385473982078,9.005475701574264,4.353867214236824
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,1.987,2.617,372.992,0.14584615384615382,0.20566666666666666,11.2345,false,3600.0,false,37,103,1.4295642222222222e6,1.4296620000000002e6,1.499688110102849e6,1.50362e6,1.50362e6,1.50362e6,4.925165785090502,0.04918662960056386,0.0026149491873950215,7.75,16.2,9.85,160,2.0348353552859617,8.78817365269461,4.318862275449102
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.369,2.8369999999999997,693.1670000000001,0.055714285714285716,0.187,28.625000000000004,false,3600.0,false,28,87,1.2796143402376364e6,1.429662e6,1.4943916497175135e6,1.80161e6,1.53452e6,1.50037e6,28.973843382439245,0.06833276855303283,0.003984583990939927,5.0,17.65,7.6499999999999995,121,2.045804794520548,9.184497117232544,4.489429852658552
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.353,2.8,418.529,0.05504761904761905,0.181,8.306000000000001,false,3600.0,false,37,119,1.2796143402376364e6,1.429662e6,1.4972678544061298e6,1.80161e6,1.53452e6,1.50362e6,28.973843382439245,0.06833276855303283,0.004224568437417808,5.0,17.65,7.8999999999999995,150,2.0090847913862717,8.865627319970304,4.4127691165553085
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.799,1.21,4.176,0.06016666666666666,0.07150000000000001,0.5512,true,3600.0,false,5,23,1.6744028181818184e6,1.6834404390243902e6,1.699414e6,1.763164e6,1.763164e6,1.699414e6,5.034198850372496,0.04521619144651878,0.0,7.75,24.6,8.5,15,1.9331460674157304,8.238627294493217,4.261771747805267
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.807,1.222,8.419,0.060750000000000005,0.095,0.6768000000000001,true,3600.0,false,8,33,1.6744028181818184e6,1.6834404390243902e6,1.699414e6,1.763164e6,1.763164e6,1.699414e6,5.034198850372496,0.04521619144651878,0.0,7.75,24.6,8.75,28,1.9329268292682926,8.263033175355451,4.274881516587678
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.885,1.925,5.186999999999999,0.04041176470588237,0.064,0.5419999999999999,true,3600.0,false,7,43,1.4883731939393934e6,1.6834404390243902e6,1.699414e6,2.18613e6,1.86856e6,1.699414e6,31.917443430198876,0.09907070737659474,0.0,5.0,36.1,8.200000000000001,17,1.9545761187317292,8.381870781099325,4.288331726133076
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.927,1.96,4.253,0.04311764705882354,0.066,0.3596,true,3600.0,false,7,42,1.4883731939393934e6,1.6834404390243902e6,1.699414e6,2.18613e6,1.86856e6,1.699414e6,31.917443430198876,0.09907070737659474,0.0,5.0,36.1,8.200000000000001,17,1.951529411764706,8.352467270896273,4.279959718026183
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,1.669,3.065,3.065,0.09170588235294119,0.094,0.094,true,3600.0,false,4,27,1.635212558139535e6,1.6657499999999998e6,1.6657499999999998e6,1.76618e6,1.66575e6,1.66575e6,7.415294129729988,1.1102230246251565e-16,1.1102230246251565e-16,7.75,34.2,8.95,0,1.9630254938375824,8.443718228031953,4.3013798111837325
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,1.736,3.0829999999999997,3.0829999999999997,0.09529411764705883,0.095,0.095,true,3600.0,false,4,27,1.635212558139535e6,1.6657499999999998e6,1.6657499999999998e6,1.76618e6,1.66575e6,1.66575e6,7.415294129729988,1.1102230246251565e-16,1.1102230246251565e-16,7.75,34.2,8.95,0,1.9630254938375824,8.443718228031953,4.3013798111837325
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.019,3.168,3.168,0.04912500000000001,0.0895,0.0895,true,3600.0,false,6,39,1.5293315740740742e6,1.66575e6,1.66575e6,1.98066e6,1.66575e6,1.66575e6,22.786769355968506,0.0,0.0,5.0,42.5,7.8500000000000005,0,2.0128419877163597,11.453534551231137,5.6902303415409055
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.033,3.21,3.21,0.053250000000000006,0.0905,0.0905,true,3600.0,false,6,39,1.5293315740740742e6,1.66575e6,1.66575e6,1.98066e6,1.66575e6,1.66575e6,22.786769355968506,0.0,0.0,5.0,42.5,7.8500000000000005,0,2.0128419877163597,11.453534551231137,5.6902303415409055
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.936,0.936,16.615000000000002,0.0666923076923077,0.0666923076923077,1.482,true,3600.0,false,7,28,1.446748783783784e6,1.446748783783784e6,1.47776e6,1.504259e6,1.504259e6,1.47776e6,3.823159191084524,0.03823159191084524,0.0,7.75,7.75,7.75,36,2.067061143984221,8.862579281183933,4.2875264270613105
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.986,0.986,5.026,0.07038461538461538,0.07038461538461538,0.28219999999999995,true,3600.0,false,6,29,1.446748783783784e6,1.446748783783784e6,1.47776e6,1.504259e6,1.504259e6,1.47776e6,3.823159191084524,0.03823159191084524,0.0,7.75,7.75,7.75,35,2.022487562189055,8.48330550918197,4.19449081803005
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.596,1.2249999999999999,7.924999999999999,0.031533333333333344,0.052333333333333336,1.0183333333333333,true,3600.0,false,8,40,1.2641840384615385e6,1.446748783783784e6,1.47776e6,1.74695e6,1.530689e6,1.47776e6,27.634789864533126,0.054838191308761,0.0,5.0,18.85,7.05,33,2.1128643436335746,8.968372093023255,4.2446511627906975
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.545,1.174,4.491,0.02866666666666667,0.064,0.1998,true,3600.0,false,7,44,1.2641840384615385e6,1.446748783783784e6,1.47776e6,1.74695e6,1.530689e6,1.47776e6,27.634789864533126,0.054838191308761,0.0,5.0,18.85,7.1,24,2.081036898645493,8.787968441814595,4.222879684418146
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.868,1.7249999999999999,162.81,0.05723076923076924,0.0885,6.545,false,3600.0,false,28,73,1.550457166666667e6,1.6011735999999999e6,1.6860605799851322e6,1.86462e6,1.838438e6,1.765604e6,16.84862509966283,0.12905760216009465,0.04505167637526186,7.75,34.3,9.45,117,1.9947409126063418,8.76086956521739,4.391983695652174
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.884,1.727,51.074,0.062230769230769235,0.083,0.722,false,3600.0,false,40,111,1.550457166666667e6,1.6011735999999999e6,1.6917270176503265e6,1.86462e6,1.838438e6,1.770684e6,16.84862509966283,0.12905760216009465,0.04459123273812471,7.75,34.3,9.65,155,1.993841281013549,8.676110260336907,4.35145482388974
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.384,1.556,147.636,0.02292307692307692,0.052000000000000005,7.321999999999999,false,3600.0,false,30,89,1.4986626666666667e6,1.6011736000000003e6,1.686060579985133e6,1.937024e6,1.793272e6,1.74776e6,22.630660917641354,0.10712173055732743,0.035301997994499845,5.0,39.449999999999996,7.8500000000000005,114,1.9876938637896155,8.740548554484803,4.397331356560415
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.423,1.714,43.2,0.02146153846153846,0.06633333333333333,0.882,false,3600.0,false,38,113,1.4986626666666667e6,1.6011736000000003e6,1.6909883343033812e6,1.937024e6,1.793272e6,1.74776e6,22.630660917641354,0.10712173055732743,0.032482529464353704,5.0,39.449999999999996,8.3,165,1.9668376694759986,8.567438148443735,4.355945730247406
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.749,1.172,12.602,0.05100000000000001,0.05566666666666667,1.2934999999999999,false,3600.0,false,12,38,1.518336e6,1.525357e6,1.5480599999999995e6,1.6005e6,1.6005e6,1.6005e6,5.133645735707592,0.0469497032177445,0.03276476101218395,7.75,24.35,8.9,49,2.0523694130317716,9.047477744807122,4.408308605341246
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.748,1.164,10.885000000000002,0.04784615384615385,0.056,0.28300000000000003,false,3600.0,false,23,64,1.518336e6,1.525357e6,1.5514083333333333e6,1.6005e6,1.6005e6,1.6005e6,5.133645735707592,0.0469497032177445,0.030672706445902365,7.75,24.35,9.0,71,2.0363987759703654,8.744121715076071,4.293914246196404
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.365,1.0939999999999999,8.366,0.019454545454545454,0.030000000000000002,0.651,false,3600.0,false,14,51,1.3989783333333333e6,1.525357e6,1.54806e6,1.87661e6,1.68267e6,1.6005e6,25.451834247215288,0.09349010798314583,0.03276476101218373,5.0,30.7,7.6,50,2.0543683674952753,9.146925566343041,4.4524271844660195
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.373,1.081,28.377,0.024818181818181816,0.043333333333333335,0.443,false,3600.0,false,48,131,1.3989783333333333e6,1.525357e6,1.563350289737063e6,1.87661e6,1.68267e6,1.58638e6,25.451834247215288,0.09349010798314583,0.014517146120687996,5.0,30.7,8.149999999999999,189,2.0315292530770526,8.879145173176124,4.3706705969049375
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,1.296,1.892,1.892,0.11072727272727273,0.14350000000000002,0.14350000000000002,false,3600.0,false,2,15,1.4777131428571432e6,1.47876e6,1.47876e6,1.59929e6,1.59929e6,1.59929e6,7.601926926502189,0.07536469308255533,0.07536469308255533,7.75,16.4,8.65,0,2.000605204760944,8.593587521663778,4.295493934142114
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,1.281,1.867,1.867,0.10936363636363637,0.14100000000000001,0.14100000000000001,false,3600.0,false,2,15,1.4777131428571432e6,1.47876e6,1.47876e6,1.59929e6,1.59929e6,1.59929e6,7.601926926502189,0.07536469308255533,0.07536469308255533,7.75,16.4,8.65,0,2.000605204760944,8.593587521663778,4.295493934142114
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.852,2.7569999999999997,2.7569999999999997,0.04876923076923078,0.1015,0.1015,false,3600.0,false,4,31,1.2498629684499316e6,1.47876e6,1.47876e6,2.04141e6,1.52715e6,1.52715e6,38.7745250366202,0.03168647480601117,0.03168647480601117,5.0,28.150000000000002,8.0,0,2.0112188629016923,8.613192182410424,4.28257328990228
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.849,2.751,2.751,0.04838461538461539,0.10200000000000001,0.10200000000000001,false,3600.0,false,4,31,1.2498629684499316e6,1.47876e6,1.47876e6,2.04141e6,1.52715e6,1.52715e6,38.7745250366202,0.03168647480601117,0.03168647480601117,5.0,28.150000000000002,8.0,0,2.0112188629016923,8.613192182410424,4.28257328990228
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.878,1.153,1.7449999999999999,0.048375000000000015,0.049800000000000004,0.136,true,3600.0,false,4,25,1.5098843076923077e6,1.5116026666666667e6,1.52736e6,1.52736e6,1.52736e6,1.52736e6,1.144176376734518,0.010316712060898015,0.0,7.75,15.549999999999999,7.799999999999999,5,1.925039123630673,8.289083557951482,4.3059299191374665
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.832,1.089,3.0780000000000003,0.04550000000000001,0.046,0.1635,true,3600.0,false,7,33,1.5098843076923077e6,1.5116026666666667e6,1.52736e6,1.52736e6,1.52736e6,1.52736e6,1.144176376734518,0.010316712060898015,0.0,7.75,15.549999999999999,8.0,9,1.9331175836030206,8.345974717232203,4.317365269461078
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.386,1.0759999999999998,2.014,0.026818181818181814,0.05633333333333333,0.133,true,3600.0,false,6,34,1.220496462962963e6,1.5116026666666667e6,1.52736e6,1.938324e6,1.52736e6,1.52736e6,37.03341324964439,0.010316712060898015,0.0,5.0,25.45,7.2,5,1.9637791839406502,8.482563619227145,4.319509896324222
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.391,1.089,2.6170000000000004,0.026999999999999996,0.055,0.10266666666666666,true,3600.0,false,9,40,1.220496462962963e6,1.5116026666666667e6,1.52736e6,1.938324e6,1.52736e6,1.52736e6,37.03341324964439,0.010316712060898015,0.0,5.0,25.45,7.4,9,1.967223514485092,8.558417663293469,4.350505979760809
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.833,0.833,11.75,0.04364705882352942,0.04364705882352942,0.5176666666666667,true,3600.0,false,9,46,1.374e6,1.374e6,1.48502e6,1.49043e6,1.49043e6,1.48502e6,7.811839536241216,0.07811839536241216,0.0,7.75,7.75,8.25,37,2.041271782329563,9.090537780803267,4.453369639210347
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.829,0.829,10.521999999999998,0.04347058823529413,0.04347058823529413,0.22699999999999998,true,3600.0,false,15,72,1.374e6,1.374e6,1.49043e6,1.49043e6,1.49043e6,1.49043e6,7.811839536241216,0.07811839536241216,0.0,7.75,7.75,8.95,51,1.9786505867014341,8.829818181818181,4.462545454545454
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.474,0.893,11.600999999999999,0.02776923076923077,0.0305,0.6823333333333332,true,3600.0,false,13,61,1.2963260938352428e6,1.374e6,1.48502e6,1.63691e6,1.49043e6,1.48502e6,20.806513868493514,0.07811839536241216,0.0,5.0,11.75,7.3,45,2.0695990107754816,9.189019607843138,4.44
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.446,0.864,7.2280000000000015,0.026153846153846153,0.0305,0.20500000000000002,true,3600.0,false,16,71,1.2963260938352428e6,1.374e6,1.48502e6,1.63691e6,1.49043e6,1.48502e6,20.806513868493514,0.07811839536241216,0.0,5.0,11.75,7.8999999999999995,42,2.0207561156412157,8.974485596707819,4.4411522633744855
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.91,1.358,58.693000000000005,0.06891666666666665,0.119,2.5295,false,3600.0,false,22,53,1.5902820238095238e6,1.5971983333333337e6,1.6563613333333333e6,1.73208e6,1.73208e6,1.70237e6,8.186571993815306,0.07787265407294486,0.027026243805204908,7.75,24.8,9.1,93,1.9614823815309843,8.840635268346112,4.507119386637459
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.871,1.3199999999999998,19.387999999999998,0.06566666666666666,0.12000000000000001,0.48900000000000005,false,3600.0,false,22,62,1.5902820238095238e6,1.5971983333333337e6,1.6563613333333333e6,1.73208e6,1.73208e6,1.71739e6,8.186571993815306,0.07787265407294486,0.03553570631403857,7.75,24.8,9.25,74,1.9281632653061225,8.594299575500303,4.457246816252274
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.953,2.0,23.733,0.06266666666666668,0.055,1.8445000000000003,false,3600.0,false,20,61,1.3884231111111112e6,1.5971983333333337e6,1.6563613333333333e6,1.96588e6,1.73267e6,1.68604e6,29.373964274975517,0.07818665219959153,0.01760258752263688,5.0,33.05,8.200000000000001,71,2.036434612882238,9.205882352941176,4.520588235294118
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.998,2.091,25.254,0.06608333333333334,0.055,0.608,false,3600.0,false,31,93,1.3884231111111112e6,1.5971983333333337e6,1.659348e6,1.96588e6,1.73267e6,1.68604e6,29.373964274975517,0.07818665219959153,0.015831178382482047,5.0,33.05,8.45,119,2.0121558813013944,9.055510860820595,4.500402252614642
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,0.833,0.833,2.058,0.05353846153846155,0.05353846153846155,0.23980000000000004,true,3600.0,false,2,18,1.531604285714286e6,1.531604285714286e6,1.55381e6,1.55381e6,1.55381e6,1.55381e6,1.4291138740073817,0.014291138740073817,0.0,7.75,7.75,7.75,3,1.9790922087205147,8.352187028657617,4.220211161387632
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,0.818,0.818,1.6349999999999998,0.053,0.053,0.19875,true,3600.0,false,2,17,1.531604285714286e6,1.531604285714286e6,1.55381e6,1.55381e6,1.55381e6,1.55381e6,1.4291138740073817,0.014291138740073817,0.0,7.75,7.75,7.75,3,1.982246440499209,8.396872673119882,4.236038719285182
4,20,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,72000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.509,1.268,2.003,0.02846153846153846,0.05233333333333332,0.17874999999999996,true,3600.0,false,4,31,1.3689676904761905e6,1.531604285714286e6,1.55381e6,1.978944e6,1.55381e6,1.55381e6,30.82332342521109,0.014291138740073817,0.0,5.0,20.049999999999997,8.149999999999999,3,2.009791122715405,8.435616438356165,4.197260273972603
