n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,formulation,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,christofides,ngroute,ngroute_alt,ngroute_neighborhood_charging_depots_size,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,time_limit_reached,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_subpath_ncust,lp_weighted_mean_subpath_ncust,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_path_ncust,lp_weighted_mean_path_ncust,lp_mean_ps_length,lp_weighted_mean_ps_length,lp_utilization,lp_driving_time_proportion,lp_charging_time_proportion,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_subpath_ncust,ip_weighted_mean_subpath_ncust,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_path_ncust,ip_weighted_mean_path_ncust,ip_mean_ps_length,ip_weighted_mean_ps_length,ip_utilization,ip_driving_time_proportion,ip_charging_time_proportion
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,50000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,true,false,false,none,842390.0,904623.0,0.06879440385663416,24,true,430.304,false,402.03099999999995,26.034000000000002,1.5700000000000003,16.751291666666663,1.08475,0.06541666666666668,4.241379310344827,4.360000000000001,3.2413793103448274,3.3600000000000003,13.666666666666666,13.625000000000002,10.444444444444445,10.5,3.2222222222222223,3.1249999999999996,0.8061510000000001,0.7217925000000002,0.08435850000000002,3.8,3.8,2.8,2.8,7.6,7.6,5.6,5.6,2.0,2.0,0.4789736,0.445764,0.0332096
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,80000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,true,true,false,large,784266.0,789542.0,0.006682355086873204,7,true,2954.887,false,1.372,2895.06,35.622,0.196,413.58,5.088857142857143,4.4,4.733333333333333,3.4,3.7333333333333334,11.0,14.2,8.5,11.2,2.5,3.0,0.500326,0.447945,0.052381,4.5,4.5,3.5,3.5,12.0,12.0,9.333333333333334,9.333333333333334,2.6666666666666665,2.6666666666666665,0.42438166666666666,0.3844958333333333,0.039885833333333336
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,982490.0,985075.0,0.002624165672664547,17,true,1073.944,false,0.0,1072.116,1.095,0.0,63.06564705882353,0.06441176470588235,3.857142857142857,3.8,2.857142857142857,2.8,10.8,10.857142857142858,8.0,8.0,2.8,2.857142857142857,0.9021342857142857,0.8142785714285714,0.08785571428571429,3.8,3.8,2.8,2.8,9.5,9.5,7.0,7.0,2.5,2.5,0.79819125,0.72701875,0.0711725
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,838605.0,862010.0,0.027151657173350663,17,false,3600.76,true,0.0,17.973999999999997,1.184,0.0,1.1233749999999998,0.074,3.888888888888889,3.8,2.888888888888889,2.8,10.0,9.5,7.428571428571429,7.0,2.5714285714285716,2.5,0.68895375,0.636628125,0.052325625,3.5454545454545454,3.5454545454545454,2.5454545454545454,2.5454545454545454,7.8,7.8,5.6,5.6,2.2,2.2,0.577206,0.543505,0.033701
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,1.02298e6,1.03985e6,0.016223493773140363,17,true,200.317,false,0.0,198.88,0.7070000000000002,0.0,11.698823529411765,0.041588235294117655,3.625,3.5454545454545454,2.625,2.5454545454545454,9.666666666666666,9.75,7.0,7.0,2.6666666666666665,2.75,0.827235,0.7518625,0.0753725,3.3333333333333335,3.3333333333333335,2.3333333333333335,2.3333333333333335,8.0,8.0,5.6,5.6,2.4,2.4,0.68391,0.632425,0.051485
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,16,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,1.09839e6,1.09839e6,0.0,21,false,3600.431,true,0.0,2105.724,1.8310000000000002,0.0,105.28620000000001,0.09155,3.1538461538461537,3.1538461538461537,2.1538461538461537,2.1538461538461537,8.2,8.2,5.6,5.6,2.6,2.6,0.719034,0.661695,0.057339,3.1538461538461537,3.1538461538461537,2.1538461538461537,2.1538461538461537,8.2,8.2,5.6,5.6,2.6,2.6,0.719034,0.661695,0.057339
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,1.054895e6,1.06275e6,0.007391202070101133,18,true,360.138,false,0.0,359.014,0.752,0.0,19.945222222222224,0.041777777777777775,3.5,3.6666666666666665,2.5,2.6666666666666665,9.333333333333334,9.625,6.666666666666667,7.0,2.6666666666666665,2.625,0.85117125,0.771809375,0.079361875,3.5454545454545454,3.5454545454545454,2.5454545454545454,2.5454545454545454,9.75,9.75,7.0,7.0,2.75,2.75,0.8570625,0.77671875,0.08034375
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,920080.0,947890.0,0.029338847334606344,14,true,391.009,false,0.0,389.754,0.7460000000000001,0.0,27.83957142857143,0.05328571428571429,3.6315789473684212,3.6666666666666665,2.6315789473684212,2.6666666666666665,8.625,8.555555555555555,6.25,6.222222222222222,2.375,2.3333333333333335,0.6733866666666667,0.6236555555555555,0.04973111111111111,3.8,3.8,2.8,2.8,7.6,7.6,5.6,5.6,2.0,2.0,0.628734,0.586445,0.042289
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,20,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,false,false,false,none,808980.0,808980.0,0.0,20,false,3600.25,true,0.0,21.026999999999997,1.004,0.0,1.1066842105263157,0.05284210526315789,4.111111111111111,4.111111111111111,3.111111111111111,3.111111111111111,9.25,9.25,7.0,7.0,2.25,2.25,0.666735,0.6181125,0.0486225,4.111111111111111,4.111111111111111,3.111111111111111,3.111111111111111,9.25,9.25,7.0,7.0,2.25,2.25,0.666735,0.6181125,0.0486225
4,28,7,8,circular,random_box,circular_packing,1.0,1.0,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,false,false,false,false,none,1.00012190365e10,1.0001340333e10,1.212802444083838e-5,5,false,3601.17,true,0.0,328.35,5.551,0.0,82.0875,1.38775,2.7142857142857144,2.7142857142857144,1.7142857142857142,1.7142857142857142,6.909090909090909,6.909090909090909,4.363636363636363,4.363636363636363,2.5454545454545454,2.5454545454545454,0.7222122727272727,0.6615136363636364,0.060698636363636364,2.5,2.5,1.5,1.5,5.714285714285714,5.714285714285714,3.4285714285714284,3.4285714285714284,2.2857142857142856,2.2857142857142856,0.6301592857142857,0.5831857142857143,0.04697357142857143
